Timestamp_ms,RelativeTime_s,RPM,Boost_Specified_mbar,Boost_Actual_mbar,N75_Duty_pct,Driver_Wish_IQ_mg,Torque_Limit_IQ_mg,Smoke_Limit_IQ_mg,MAF_Actual_mg
1789375864394,87.698,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375864619,87.923,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375865174,88.478,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375866546,89.850,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375866901,90.205,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375867145,90.449,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375867349,90.653,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375867717,91.021,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375868344,91.648,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375869046,92.350,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375869309,92.613,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375869540,92.844,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375870232,93.536,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375870526,93.830,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375870797,94.101,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375871061,94.365,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375871851,95.155,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375872089,95.393,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375872314,95.618,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375873543,96.847,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375883750,107.054,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375889811,113.115,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375889872,113.176,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375889920,113.224,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375889981,113.285,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890042,113.346,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890088,113.392,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890145,113.449,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890201,113.505,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890268,113.572,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890336,113.640,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890405,113.709,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890475,113.779,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890545,113.849,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890605,113.909,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375890653,113.957,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375891909,115.213,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375891953,115.257,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375891995,115.299,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375892775,116.079,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375892820,116.124,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375892863,116.167,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375892907,116.211,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375892950,116.254,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375892994,116.298,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893037,116.341,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893080,116.384,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893125,116.429,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893180,116.484,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893241,116.545,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893308,116.612,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893374,116.678,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375893433,116.737,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894227,117.531,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894283,117.587,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894351,117.655,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894421,117.725,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894490,117.794,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894557,117.861,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894625,117.929,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894689,117.993,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894749,118.053,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894812,118.116,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894858,118.162,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894921,118.225,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375894987,118.291,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895048,118.352,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895274,118.578,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895336,118.640,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895401,118.705,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895450,118.754,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895505,118.809,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895567,118.871,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895635,118.939,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895705,119.009,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895770,119.074,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895838,119.142,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895907,119.211,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375895970,119.274,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896039,119.343,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896108,119.412,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896174,119.478,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896240,119.544,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896306,119.610,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896373,119.677,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896439,119.743,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896503,119.807,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896569,119.873,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896631,119.935,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896697,120.001,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896761,120.065,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896828,120.132,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375896887,120.191,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375897698,121.002,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375897739,121.043,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375897790,121.094,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375897846,121.150,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375897905,121.209,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375897969,121.273,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898035,121.339,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898086,121.390,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898149,121.453,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898210,121.514,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898276,121.580,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898333,121.637,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898395,121.699,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898460,121.764,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898526,121.830,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898591,121.895,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898658,121.962,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898722,122.026,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898784,122.088,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898847,122.151,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898918,122.222,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375898984,122.288,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899050,122.354,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899115,122.419,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899180,122.484,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899244,122.548,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899309,122.613,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899372,122.676,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899437,122.741,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899497,122.801,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899561,122.865,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899628,122.932,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899674,122.978,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899732,123.036,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899801,123.105,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899865,123.169,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899933,123.237,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375899999,123.303,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900060,123.364,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900124,123.428,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900192,123.496,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900258,123.562,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900321,123.625,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900385,123.689,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900447,123.751,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900512,123.816,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900575,123.879,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900641,123.945,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900699,124.003,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900764,124.068,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900828,124.132,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900894,124.198,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375900940,124.244,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375901725,125.029,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375901766,125.070,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375901807,125.111,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375901854,125.158,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375901905,125.209,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375901952,125.256,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902015,125.319,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902072,125.376,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902134,125.438,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902197,125.501,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902262,125.566,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902326,125.630,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902386,125.690,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902449,125.753,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902505,125.809,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902557,125.861,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902610,125.914,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902654,125.958,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902706,126.010,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902761,126.065,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902824,126.128,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902888,126.192,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375902952,126.256,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903019,126.323,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903085,126.389,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903149,126.453,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903216,126.520,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903281,126.585,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903348,126.652,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903413,126.717,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903477,126.781,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903540,126.844,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903600,126.904,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903663,126.967,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903727,127.031,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903782,127.086,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903847,127.151,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903911,127.215,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375903976,127.280,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904039,127.343,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904102,127.406,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904169,127.473,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904231,127.535,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904293,127.597,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904357,127.661,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904417,127.721,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904480,127.784,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904544,127.848,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904607,127.911,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904671,127.975,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904727,128.031,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904788,128.092,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904834,128.138,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904879,128.183,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375904936,128.240,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905000,128.304,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905065,128.369,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905128,128.432,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905189,128.493,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905250,128.554,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905308,128.612,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905368,128.672,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905425,128.729,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905484,128.788,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905548,128.852,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905610,128.914,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905672,128.976,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905736,129.040,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905799,129.103,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905861,129.165,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905924,129.228,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375905987,129.291,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906049,129.353,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906114,129.418,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906175,129.479,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906237,129.541,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906299,129.603,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906362,129.666,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906423,129.727,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906487,129.791,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906550,129.854,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906615,129.919,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906680,129.984,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906736,130.040,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906796,130.100,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906858,130.162,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906922,130.226,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375906986,130.290,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907048,130.352,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907113,130.417,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907177,130.481,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907241,130.545,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907305,130.609,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907371,130.675,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907435,130.739,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907496,130.800,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907559,130.863,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907621,130.925,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907683,130.987,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907742,131.046,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907799,131.103,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907857,131.161,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907919,131.223,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375907984,131.288,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375908044,131.348,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375908103,131.407,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375908150,131.454,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375908928,132.232,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375908972,132.276,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909025,132.329,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909079,132.383,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909140,132.444,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909202,132.506,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909268,132.572,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909330,132.634,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909393,132.697,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909457,132.761,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909517,132.821,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909578,132.882,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909642,132.946,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909707,133.011,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909773,133.077,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909838,133.142,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909902,133.206,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375909966,133.270,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375910029,133.333,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375910091,133.395,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375910154,133.458,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
1789375910215,133.519,1281,1091,1224,80.1,0.0,0.0,0.0,0.00
